pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-150,z,128,0,32,z,1,1.459633699967526,None,32,0,128,0,,,,,311.928614799981,,311.91483879997395,311.928614799981,312.9283682999667,312.9283682999667,312.9283682999667,312.9283682999667,312.9283682999667,313.9284655000083,313.9284655000083,315.3973685000092,z,1,1.459633699967526,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,129,1,32,x,1,0.6736485000001267,None,32,1,129,1,,,,,315.4117320999503,,315.3979593999684,315.4117320999503,316.411692099995,316.411692099995,316.411692099995,316.411692099995,316.411692099995,317.4125432999572,317.4125432999572,318.09665329998825,x,1,0.6736485000001267,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,130,2,32,c,1,0.43835730000864714,None,32,2,130,2,,,,,318.1111999999266,,318.097213299945,318.1111999999266,319.1113712999504,319.1113712999504,319.1113712999504,319.1113712999504,319.1113712999504,320.11133829993196,320.11133829993196,320.5633403999964,c,1,0.43835730000864714,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,131,3,32,v,1,0.4096622000215575,None,32,3,131,3,,,,,320.5777795999311,,320.5638800000306,320.5777795999311,321.57760530000087,321.57760530000087,321.57760530000087,321.57760530000087,321.57760530000087,322.5773865999654,322.5773865999654,322.99572180001996,v,1,0.4096622000215575,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-150,z,132,0,33,z,1,0.7997848999220878,None,33,0,132,0,,,,,323.0111711999634,,322.99612339993473,323.0111711999634,324.0105142999673,324.0105142999673,324.0105142999673,324.0105142999673,324.0105142999673,325.01071990001947,325.01071990001947,325.81325170001946,z,1,0.7997848999220878,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,133,1,33,x,1,0.4625854000914842,None,33,1,133,1,,,,,325.82707370002754,,325.8137135999277,325.82707370002754,326.8268840999808,326.8268840999808,326.8268840999808,326.8268840999808,326.8268840999808,327.82669020001777,327.82669020001777,328.2964297999861,x,1,0.4625854000914842,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,134,2,33,c,1,0.8397056000540033,None,33,2,134,2,,,,,328.3099139999831,,328.29697889997624,328.3099139999831,329.30983729998115,329.30983729998115,329.30983729998115,329.30983729998115,329.30983729998115,330.3098666999722,330.3098666999722,331.161402800004,c,1,0.8397056000540033,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,135,3,33,v,1,0.3741906000068411,None,33,3,135,3,,,,,331.1757648999337,,331.1619952999754,331.1757648999337,332.1764841999393,332.1764841999393,332.1764841999393,332.1764841999393,332.1764841999393,333.17586109996773,333.17586109996773,333.561977299978,v,1,0.3741906000068411,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-150,z,136,0,34,z,1,0.37007329997140914,None,34,0,136,0,,,,,333.5758230999345,,333.562526899972,333.5758230999345,334.575856499956,334.575856499956,334.575856499956,334.575856499956,334.575856499956,335.5757958999602,335.5757958999602,335.9612849999685,z,1,0.37007329997140914,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,137,1,34,x,1,0.32165420008823276,None,34,1,137,1,,,,,335.97582729998976,,335.96188149997033,335.97582729998976,336.9751434000209,336.9751434000209,336.9751434000209,336.9751434000209,336.9751434000209,337.97537529992405,337.97537529992405,338.3112357999198,x,1,0.32165420008823276,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,138,2,34,c,1,0.3624594999710098,None,34,2,138,2,,,,,338.32537149998825,,338.31181220000144,338.32537149998825,339.32495029992424,339.32495029992424,339.32495029992424,339.32495029992424,339.32495029992424,340.3246560000116,340.3246560000116,340.6936931000091,c,1,0.3624594999710098,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,139,3,34,v,1,0.5885262000374496,None,34,3,139,3,,,,,340.7085046999855,,340.69400419993326,340.7085046999855,341.7082967000315,341.7082967000315,341.7082967000315,341.7082967000315,341.7082967000315,342.70842999999877,342.70842999999877,343.3105143000139,v,1,0.5885262000374496,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-150,z,140,0,35,z,1,0.4375691000605002,None,35,0,140,0,,,,,343.32471379998606,,343.3113025999628,343.32471379998606,344.3245762999868,344.3245762999868,344.3245762999868,344.3245762999868,344.3245762999868,345.3249679999426,345.3249679999426,345.7767615999328,z,1,0.4375691000605002,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,141,1,35,x,1,0.3226091999094933,None,35,1,141,1,,,,,345.7913500999566,,345.7774577999953,345.7913500999566,346.79091819992755,346.79091819992755,346.79091819992755,346.79091819992755,346.79091819992755,347.7909485999262,347.7909485999262,348.12610979995225,x,1,0.3226091999094933,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,142,2,35,c,1,0.3192752000177279,None,35,2,142,2,,,,,348.14122019999195,,348.1266591999447,348.14122019999195,349.1408795999596,349.1408795999596,349.1408795999596,349.1408795999596,349.1408795999596,350.1405077999225,350.1405077999225,350.4756261999719,c,1,0.3192752000177279,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,143,3,35,v,1,0.29922640009317547,None,35,3,143,3,,,,,350.49011699995026,,350.47590880002826,350.49011699995026,351.49039669998456,351.49039669998456,351.49039669998456,351.49039669998456,351.49039669998456,352.4900273999665,352.4900273999665,352.79288299998734,v,1,0.29922640009317547,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-150,z,144,0,36,z,1,0.39837619999889284,None,36,0,144,0,,,,,352.8071621999843,,352.7934302999638,352.8071621999843,353.80708910000976,353.80708910000976,353.80708910000976,353.80708910000976,353.80708910000976,354.8066774000181,354.8066774000181,355.2087861999171,z,1,0.39837619999889284,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,145,1,36,x,1,0.2921605999581516,None,36,1,145,1,,,,,355.2231518999906,,355.20934209995903,355.2231518999906,356.22308020002674,356.22308020002674,356.22308020002674,356.22308020002674,356.22308020002674,357.22277150000446,357.22277150000446,357.52528619999066,x,1,0.2921605999581516,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,146,2,36,c,1,0.3044242999749258,None,36,2,146,2,,,,,357.5395067000063,,357.5257647000253,357.5395067000063,358.53907299996354,358.53907299996354,358.53907299996354,358.53907299996354,358.53907299996354,359.539122999995,359.539122999995,359.8580117999809,c,1,0.3044242999749258,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,147,3,36,v,1,0.3298574999207631,None,36,3,147,3,,,,,359.8729622999672,,359.8586631999351,359.8729622999672,360.873258800013,360.873258800013,360.873258800013,360.873258800013,360.873258800013,361.8725334999617,361.8725334999617,362.20784889999777,v,1,0.3298574999207631,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-150,z,148,0,37,z,1,0.3518982999958098,None,37,0,148,0,,,,,362.22201599995606,,362.2083723000251,362.22201599995606,363.2215839999262,363.2215839999262,363.2215839999262,363.2215839999262,363.2215839999262,364.2225928999251,364.2225928999251,364.5910100999754,z,1,0.3518982999958098,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,149,1,37,x,1,0.4018353000283241,None,37,1,149,1,,,,,364.60517489991616,,364.5915911999764,364.60517489991616,365.6052829999244,365.6052829999244,365.6052829999244,365.6052829999244,365.6052829999244,366.6046854000306,366.6046854000306,367.0238962000003,x,1,0.4018353000283241,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,150,2,37,c,1,0.29182679997757077,None,37,2,150,2,,,,,367.03861219994724,,367.024453299935,367.03861219994724,368.03865200001746,368.03865200001746,368.03865200001746,368.03865200001746,368.03865200001746,369.03815909998957,369.03815909998957,369.34062519995496,c,1,0.29182679997757077,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,151,3,37,v,1,0.2718602999811992,None,37,3,151,3,,,,,369.35466549999546,,369.3412450000178,369.35466549999546,370.3544848000165,370.3544848000165,370.3544848000165,370.3544848000165,370.3544848000165,371.3545914000133,371.3545914000133,371.64009759994224,v,1,0.2718602999811992,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-150,z,152,0,38,z,1,0.40574620000552386,None,38,0,152,0,,,,,371.654395999969,,371.6406657999614,371.654395999969,372.65422249992844,372.65422249992844,372.65422249992844,372.65422249992844,372.65422249992844,373.6541648999555,373.6541648999555,374.07317180000246,z,1,0.40574620000552386,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,153,1,38,x,1,0.5973868999863043,None,38,1,153,1,,,,,374.08774560003076,,374.07380080001894,374.08774560003076,375.0875182999298,375.0875182999298,375.0875182999298,375.0875182999298,375.0875182999298,376.08716120000463,376.08716120000463,376.6902771999594,x,1,0.5973868999863043,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,154,2,38,c,1,0.5169756999239326,None,38,2,154,2,,,,,376.7035218999954,,376.6908463999862,376.7035218999954,377.703686999972,377.703686999972,377.703686999972,377.703686999972,377.703686999972,378.7025936000282,378.7025936000282,379.22247209993657,c,1,0.5169756999239326,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,155,3,38,v,1,0.38484519999474287,None,38,3,155,3,,,,,379.2364620999433,,379.2229612999363,379.2364620999433,380.23744539998006,380.23744539998006,380.23744539998006,380.23744539998006,380.23744539998006,381.23689770000055,381.23689770000055,381.638698499999,v,1,0.38484519999474287,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-150,z,156,0,39,z,1,0.4571007000049576,None,39,0,156,0,,,,,381.65323990001343,,381.63918529998045,381.65323990001343,382.6531505000312,382.6531505000312,382.6531505000312,382.6531505000312,382.6531505000312,383.6552607999183,383.6552607999183,384.12202479992993,z,1,0.4571007000049576,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,157,1,39,x,1,0.663465499994345,None,39,1,157,1,,,,,384.1361683999421,,384.1227909999434,384.1361683999421,385.13607619993854,385.13607619993854,385.13607619993854,385.13607619993854,385.13607619993854,386.1361552999588,386.1361552999588,386.80480719998013,x,1,0.663465499994345,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,158,2,39,c,1,0.44816379994153976,None,39,2,158,2,,,,,386.8188260999741,,386.805401599966,386.8188260999741,387.8195756999776,387.8195756999776,387.8195756999776,387.8195756999776,387.8195756999776,388.8190959999338,388.8190959999338,389.27135900000576,c,1,0.44816379994153976,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,159,3,39,v,1,0.33031380001921207,None,39,3,159,3,,,,,389.28595379996113,,389.27188369992655,389.28595379996113,390.28552819998004,390.28552819998004,390.28552819998004,390.28552819998004,390.28552819998004,391.2851796000032,391.2851796000032,391.6211820000317,v,1,0.33031380001921207,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-150,z,160,0,40,z,1,0.5075606999453157,None,40,0,160,0,,,,,391.63713589997496,,391.6217485999223,391.63713589997496,392.6351166999666,392.6351166999666,392.6351166999666,392.6351166999666,392.6516241999343,393.63727950002067,393.63727950002067,394.1540522000287,z,1,0.5075606999453157,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,161,1,40,x,1,0.7688391000265256,None,40,1,161,1,,,,,394.1681210999377,,394.15470579999965,394.1681210999377,395.168021599995,395.168021599995,395.168021599995,395.168021599995,395.168021599995,396.16836649994366,396.16836649994366,396.95324910001364,x,1,0.7688391000265256,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,162,2,40,c,1,0.9501980999484658,None,40,2,162,2,,,,,396.967791199917,,396.9537973999977,396.967791199917,397.96790069993585,397.96790069993585,397.96790069993585,397.96790069993585,397.96790069993585,398.967722899979,398.967722899979,399.9203872999642,c,1,0.9501980999484658,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,163,3,40,v,1,0.505945699987933,None,40,3,163,3,,,,,399.9343559999252,,399.92098249995615,399.9343559999252,400.9339760999428,400.9339760999428,400.9339760999428,400.9339760999428,400.9339760999428,401.93425719998777,401.93425719998777,402.4529813999543,v,1,0.505945699987933,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-150,z,164,0,41,z,1,0.5067453000228852,None,41,0,164,0,,,,,402.4670596999349,,402.4535728999181,402.4670596999349,403.4668222999899,403.4668222999899,403.4668222999899,403.4668222999899,403.4668222999899,404.4662600000156,404.4662600000156,404.98564600001555,z,1,0.5067453000228852,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,165,1,41,x,1,0.4754060000414029,None,41,1,165,1,,,,,405.0006308000302,,404.98623329994734,405.0006308000302,406.0001073000021,406.0001073000021,406.0001073000021,406.0001073000021,406.0001073000021,406.99974250001833,406.99974250001833,407.4855537000112,x,1,0.4754060000414029,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,166,2,41,c,1,0.7513551999581978,None,41,2,166,2,,,,,407.4999026999576,,407.48603169992566,407.4999026999576,408.4997316999361,408.4997316999361,408.4997316999361,408.4997316999361,408.4997316999361,409.49959989998024,409.49959989998024,410.26793939992785,c,1,0.7513551999581978,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,167,3,41,v,1,0.38589160004630685,None,41,3,167,3,,,,,410.28286969999317,,410.26861389994156,410.28286969999317,411.2826149999164,411.2826149999164,411.2826149999164,411.2826149999164,411.2826149999164,412.28253259998746,412.28253259998746,412.685098499991,v,1,0.38589160004630685,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-150,z,168,0,42,z,1,0.45206039992626756,None,42,0,168,0,,,,,412.69932359992526,,412.68568929994944,412.69932359992526,413.69896609999705,413.69896609999705,413.69896609999705,413.69896609999705,413.69896609999705,414.6994886000175,414.6994886000175,415.1671541000251,z,1,0.45206039992626756,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,169,1,42,x,1,0.8120010000420734,None,42,1,169,1,,,,,415.1822154999245,,415.16772949998267,415.1822154999245,416.18205239996314,416.18205239996314,416.18205239996314,416.18205239996314,416.18205239996314,417.1816064999439,417.1816064999439,418.0009424999589,x,1,0.8120010000420734,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,170,2,42,c,1,0.6235013999976218,None,42,2,170,2,,,,,418.0151512000011,,418.0014780999627,418.0151512000011,419.0148842999479,419.0148842999479,419.0148842999479,419.0148842999479,419.0148842999479,420.0152881999966,420.0152881999966,420.65048029995523,c,1,0.6235013999976218,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,171,3,42,v,1,0.9961511999135837,None,42,3,171,3,,,,,420.66490189998876,,420.65103389997967,420.66490189998876,421.6649046000093,421.6649046000093,421.6649046000093,421.6649046000093,421.6649046000093,422.66457589995116,422.66457589995116,423.66695390001405,v,1,0.9961511999135837,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-150,z,172,0,43,z,1,0.6013407000573352,None,43,0,172,0,,,,,423.6815753999399,,423.66751299996395,423.6815753999399,424.6810850999318,424.6810850999318,424.6810850999318,424.6810850999318,424.6810850999318,425.6808639999945,425.6808639999945,426.30002429999877,z,1,0.6013407000573352,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,173,1,43,x,1,0.34906739997677505,None,43,1,173,1,,,,,426.31439710000996,,426.30073429993354,426.31439710000996,427.31427809991874,427.31427809991874,427.31427809991874,427.31427809991874,427.31427809991874,428.31381630001124,428.31381630001124,428.6659605000168,x,1,0.34906739997677505,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,174,2,43,c,1,0.31977960001677275,None,43,2,174,2,,,,,428.6802697000094,,428.6664403999457,428.6802697000094,429.6802630999591,429.6802630999591,429.6802630999591,429.6802630999591,429.6802630999591,430.6804755999474,430.6804755999474,431.0159812999191,c,1,0.31977960001677275,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,175,3,43,v,1,0.3807537999236956,None,43,3,175,3,,,,,431.03016299998853,,431.0165914000245,431.03016299998853,432.02999269997235,432.02999269997235,432.02999269997235,432.02999269997235,432.02999269997235,433.03002399997786,433.03002399997786,433.4162826000247,v,1,0.3807537999236956,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-150,z,176,0,44,z,1,0.3710238999919966,None,44,0,176,0,,,,,433.4304965999909,,433.41687109996565,433.4304965999909,434.4294965999434,434.4294965999434,434.4294965999434,434.4294965999434,434.4294965999434,435.42963050003164,435.42963050003164,435.81504649994895,z,1,0.3710238999919966,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,177,1,44,x,1,0.5790686999680474,None,44,1,177,1,,,,,435.82945959991775,,435.81573889998253,435.82945959991775,436.82935200002976,436.82935200002976,436.82935200002976,436.82935200002976,436.82935200002976,437.82959290000144,437.82959290000144,438.4149094999302,x,1,0.5790686999680474,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,178,2,44,c,1,0.3629442999372259,None,44,2,178,2,,,,,438.4288465999998,,438.4154504999751,438.4288465999998,439.42904519999865,439.42904519999865,439.42904519999865,439.42904519999865,439.42904519999865,440.42899469996337,440.42899469996337,440.79806399997324,c,1,0.3629442999372259,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,179,3,44,v,1,0.33528040000237525,None,44,3,179,3,,,,,440.8122792999493,,440.79868439992424,440.8122792999493,441.8119948999956,441.8119948999956,441.8119948999956,441.8119948999956,441.8119948999956,442.8122558000032,442.8122558000032,443.16415369999595,v,1,0.33528040000237525,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-150,z,180,0,45,z,1,0.4001110000535846,None,45,0,180,0,,,,,443.1785366999684,,443.16471429995727,443.1785366999684,444.1783916000277,444.1783916000277,444.1783916000277,444.1783916000277,444.1783916000277,445.1783913000254,445.1783913000254,445.5805747000268,z,1,0.4001110000535846,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,181,1,45,x,1,0.38740519993007183,None,45,1,181,1,,,,,445.59416869992856,,445.58103889995255,445.59416869992856,446.5949501999421,446.5949501999421,446.5949501999421,446.5949501999421,446.5949501999421,447.595488699968,447.595488699968,447.9969697999768,x,1,0.38740519993007183,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,182,2,45,c,1,0.6452107999939471,None,45,2,182,2,,,,,448.0115363999503,,447.99763979995623,448.0115363999503,449.0109345000237,449.0109345000237,449.0109345000237,449.0109345000237,449.0109345000237,450.011521599954,450.011521599954,450.6633336999221,c,1,0.6452107999939471,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,183,3,45,v,1,0.38236419996246696,None,45,3,183,3,,,,,450.67749909998383,,450.66391050000675,450.67749909998383,451.6772896000184,451.6772896000184,451.6772896000184,451.6772896000184,451.6772896000184,452.6774238999933,452.6774238999933,453.0630900999531,v,1,0.38236419996246696,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-150,z,184,0,46,z,1,1.0305068000452593,None,46,0,184,0,,,,,453.07750779995695,,453.06362529995386,453.07750779995695,454.07734720001463,454.07734720001463,454.07734720001463,454.07734720001463,454.07734720001463,455.0771984999301,455.0771984999301,456.1129507999867,z,1,1.0305068000452593,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,185,1,46,x,1,0.430884400033392,None,46,1,185,1,,,,,456.126949199941,,456.1134250999894,456.126949199941,457.12694699992426,457.12694699992426,457.12694699992426,457.12694699992426,457.12694699992426,458.1263801000314,458.1263801000314,458.56222199997865,x,1,0.430884400033392,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,186,2,46,c,1,0.754001299967058,None,46,2,186,2,,,,,458.5767016999889,,458.5628438999411,458.5767016999889,459.5760030000238,459.5760030000238,459.5760030000238,459.5760030000238,459.5760030000238,460.5763001999585,460.5763001999585,461.3437571999384,c,1,0.754001299967058,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,187,3,46,v,1,0.38500659994315356,None,46,3,187,3,,,,,461.3593888999894,,461.34419819992036,461.3593888999894,462.35930519993417,462.35930519993417,462.35930519993417,462.35930519993417,462.35930519993417,463.3590562000172,463.3590562000172,463.7613462000154,v,1,0.38500659994315356,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-150,z,188,0,47,z,1,0.7620027000084519,None,47,0,188,0,,,,,463.77600730000995,,463.7618963000132,463.77600730000995,464.77582019998226,464.77582019998226,464.77582019998226,464.77582019998226,464.77582019998226,465.775965299923,465.775965299923,466.5441989999963,z,1,0.7620027000084519,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,189,1,47,x,1,0.4044335000216961,None,47,1,189,1,,,,,466.5590581999859,,466.544754399918,466.5590581999859,467.55851939995773,467.55851939995773,467.55851939995773,467.55851939995773,467.55851939995773,468.5588788000168,468.5588788000168,468.9777673999779,x,1,0.4044335000216961,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,190,2,47,c,1,0.2963631999446079,None,47,2,190,2,,,,,468.9923137000296,,468.97831989999395,468.9923137000296,469.9919843999669,469.9919843999669,469.9919843999669,469.9919843999669,469.9919843999669,470.99179979995824,470.99179979995824,471.29389869992156,c,1,0.2963631999446079,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,191,3,47,v,1,0.3011313999304548,None,47,3,191,3,,,,,471.308377499925,,471.2944138000021,471.308377499925,472.30778199993074,472.30778199993074,472.30778199993074,472.30778199993074,472.30778199993074,473.3078804999823,473.3078804999823,473.6270883999532,v,1,0.3011313999304548,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-150,z,192,0,48,z,1,0.4395208000205457,None,48,0,192,0,,,,,473.6415914000245,,473.6276333000278,473.6415914000245,474.6253237000201,474.6253237000201,474.6253237000201,474.6253237000201,474.64113090001047,475.6411977999378,475.6411977999378,476.0931827999884,z,1,0.4395208000205457,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
